track_id,track_name,album_id,genre_id,duration_ms,popularity
14374,Hoo-Bangin' (WSCG Style),6875,2,237733,39
14377,Call 9-1-1,6877,2,224573,24
14378,Changes,6878,2,268827,11
14379,Changes,6894,2,268827,11
14380,"The Gangsta, The Killa And The Dope Dealer",6140,2,251133,49
14381,"The Gangsta, The Killa And The Dope Dealer",6875,2,251133,49
14384,California Love - Original Version,6878,2,284907,2
14385,California Love - Original Version,6894,2,284907,2
14387,Smile,741,2,300600,60
14389,Smile,2850,2,300600,60
14391,Smile,5530,2,300600,60
14392,Smile,5535,2,300600,60
14393,Smile,5630,2,300600,60
14394,Smile,5633,2,300600,60
14397,Smile,6183,2,300600,60
14398,Smile,6234,2,300600,60
14399,Smile,6555,2,300600,60
14400,Smile,6830,2,300600,60
14401,Smile,6872,2,300600,60
14402,Smile,8442,2,300600,60
14403,Smile,8676,2,300600,60
14404,Smile,8778,2,300600,60
14405,Smile,9048,2,300600,60
14406,Smile,9072,2,300600,60
14407,Smile,9120,2,300600,60
14408,Smile,9175,2,300600,60
14410,Smile,9283,2,300600,60
14411,Smile,9458,2,300600,60
14412,Smile,9465,2,300600,60
14413,Smile,9505,2,300600,60
14414,Smile,9507,2,300600,60
14415,Smile,9519,2,300600,60
14416,Smile,9643,2,300600,60
14417,Smile,9669,2,300600,60
14418,Smile,9689,2,300600,60
14419,Smile,9692,2,300600,60
14420,Smile,9806,2,300600,60
14422,Smile,10372,2,300600,60
14424,Smile,10544,2,300600,60
14425,Smile,10928,2,300600,60
14426,Smile,11131,2,300600,60
14427,Smile,11327,2,300600,60
14428,Smile,11333,2,300600,60
14429,Smile,11339,2,300600,60
14430,Smile,11387,2,300600,60
14431,Smile,11404,2,300600,60
14432,Smile,12845,2,300600,60
14433,Smile,12897,2,300600,60
14434,Smile,12903,2,300600,60
14436,Smile,14029,2,300600,60
14438,Smile,15128,2,300600,60
14439,Smile,16344,2,300600,60
14440,Smile,16536,2,300600,60
14441,Smile,16537,2,300600,60
14442,Smile,16624,2,300600,60
14443,Smile,16641,2,300600,60
14444,Smile,16664,2,300600,60
14445,Smile,16793,2,300600,60
14449,Soldier Like Me,5584,2,230249,0
14450,Soldier Like Me,6583,2,230249,0
14452,Hail Mary,6878,2,312373,1
14453,Hail Mary,6894,2,312373,1
14460,Dear Mama,6883,2,276898,0
14461,Ready Or Not,6883,2,209189,0
14466,You Know How We Do It - Remastered,5536,2,232773,8
14469,All Eyez On Me,4864,2,307773,75
14471,2 Of Amerikaz Most Wanted,6878,2,246667,1
14472,2 Of Amerikaz Most Wanted,6894,2,246667,1
14475,California Love,6886,2,348000,31
14478,Ghetto Gospel,5584,2,238053,68
14479,Ghetto Gospel,6583,2,238053,68
14482,Hate Me Now (feat. Puff Daddy),6888,2,284000,62
14485,Can't C Me,4864,2,330760,65
14491,Potential Victims,5544,2,181733,41
14494,Hello - Feat. Dr. Dre And MC Ren,6892,2,232533,2
14496,Notorious Thugs - 2014 Remaster,6797,2,366880,66
14500,N.Y. State of Mind,6271,2,293973,66
14501,Hit 'Em Up - Single Version (Explicit),6878,2,312627,2
14502,Hit 'Em Up - Single Version (Explicit),6894,2,312627,2
14622,Hypnotize,6575,2,230053,6
14624,California Love - Original Mix,6959,2,284427,0
14626,Big Poppa - 2007 Remaster,741,2,249587,42
14628,Big Poppa - 2007 Remaster,2850,2,249587,42
14630,Big Poppa - 2007 Remaster,5530,2,249587,42
14631,Big Poppa - 2007 Remaster,5535,2,249587,42
14632,Big Poppa - 2007 Remaster,5630,2,249587,42
14633,Big Poppa - 2007 Remaster,5633,2,249587,42
14636,Big Poppa - 2007 Remaster,6183,2,249587,42
14637,Big Poppa - 2007 Remaster,6234,2,249587,42
14638,Big Poppa - 2007 Remaster,6555,2,249587,42
14639,Big Poppa - 2007 Remaster,6830,2,249587,42
14640,Big Poppa - 2007 Remaster,6872,2,249587,42
14641,Big Poppa - 2007 Remaster,8442,2,249587,42
14642,Big Poppa - 2007 Remaster,8676,2,249587,42
14643,Big Poppa - 2007 Remaster,8778,2,249587,42
14644,Big Poppa - 2007 Remaster,9048,2,249587,42
14645,Big Poppa - 2007 Remaster,9072,2,249587,42
14646,Big Poppa - 2007 Remaster,9120,2,249587,42
14647,Big Poppa - 2007 Remaster,9175,2,249587,42
14649,Big Poppa - 2007 Remaster,9283,2,249587,42
14650,Big Poppa - 2007 Remaster,9458,2,249587,42
14651,Big Poppa - 2007 Remaster,9465,2,249587,42
14652,Big Poppa - 2007 Remaster,9505,2,249587,42
14653,Big Poppa - 2007 Remaster,9507,2,249587,42
14654,Big Poppa - 2007 Remaster,9519,2,249587,42
14655,Big Poppa - 2007 Remaster,9643,2,249587,42
14656,Big Poppa - 2007 Remaster,9669,2,249587,42
14657,Big Poppa - 2007 Remaster,9689,2,249587,42
14658,Big Poppa - 2007 Remaster,9692,2,249587,42
14659,Big Poppa - 2007 Remaster,9806,2,249587,42
14661,Big Poppa - 2007 Remaster,10372,2,249587,42
14663,Big Poppa - 2007 Remaster,10544,2,249587,42
14664,Big Poppa - 2007 Remaster,10928,2,249587,42
14665,Big Poppa - 2007 Remaster,11131,2,249587,42
14666,Big Poppa - 2007 Remaster,11327,2,249587,42
14667,Big Poppa - 2007 Remaster,11333,2,249587,42
14668,Big Poppa - 2007 Remaster,11339,2,249587,42
14669,Big Poppa - 2007 Remaster,11387,2,249587,42
14670,Big Poppa - 2007 Remaster,11404,2,249587,42
14671,Big Poppa - 2007 Remaster,12845,2,249587,42
14672,Big Poppa - 2007 Remaster,12897,2,249587,42
14673,Big Poppa - 2007 Remaster,12903,2,249587,42
14675,Big Poppa - 2007 Remaster,14029,2,249587,42
14677,Big Poppa - 2007 Remaster,15128,2,249587,42
14678,Big Poppa - 2007 Remaster,16344,2,249587,42
14679,Big Poppa - 2007 Remaster,16536,2,249587,42
14680,Big Poppa - 2007 Remaster,16537,2,249587,42
14681,Big Poppa - 2007 Remaster,16624,2,249587,42
14682,Big Poppa - 2007 Remaster,16641,2,249587,42
14683,Big Poppa - 2007 Remaster,16664,2,249587,42
14684,Big Poppa - 2007 Remaster,16793,2,249587,42
14687,Notorious Thugs,6575,2,367960,3
14689,You Know How We Do It - Remastered,5536,2,232773,70
14697,2 Of Amerikaz Most Wanted,4864,2,246533,62
14701,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,6797,2,257400,72
14705,All About U,4864,2,276813,65
14706,Got My Mind Made Up,4864,2,312640,56
14707,How Do You Want It,4864,2,287547,66
14708,Heartz Of Men,4864,2,283373,54
14709,I Ain't Mad At Cha,4864,2,293667,58
14710,Bow Down,6140,2,206827,57
14711,Bow Down,6875,2,206827,57
14715,Let Me Blow Ya Mind,2359,2,230133,71
14717,Get Down,6554,2,244253,57
14720,Gangstas Make The World Go Round,6140,2,272834,41
14721,Gangstas Make The World Go Round,6875,2,272834,41
14722,The Wrong Nigga To Fuck Wit,6146,2,168333,42
14763,Gyalchester,2387,2,189230,3
14783,Jumpman,4963,2,205879,7
14785,Back To Back,4959,2,170638,69
14827,KMT,2387,2,162638,64
14838,Behind Barz - Bonus,4733,2,163121,77
14939,No Vaseline,6146,2,313053,66
14942,Hail Mary,741,2,312373,61
14944,Hail Mary,2850,2,312373,61
14946,Hail Mary,5530,2,312373,61
14947,Hail Mary,5535,2,312373,61
14948,Hail Mary,5630,2,312373,61
14949,Hail Mary,5633,2,312373,61
14952,Hail Mary,6183,2,312373,61
14953,Hail Mary,6234,2,312373,61
14954,Hail Mary,6555,2,312373,61
14955,Hail Mary,6830,2,312373,61
14956,Hail Mary,6872,2,312373,61
14957,Hail Mary,8442,2,312373,61
14958,Hail Mary,8676,2,312373,61
14959,Hail Mary,8778,2,312373,61
14960,Hail Mary,9048,2,312373,61
14961,Hail Mary,9072,2,312373,61
14962,Hail Mary,9120,2,312373,61
14963,Hail Mary,9175,2,312373,61
14965,Hail Mary,9283,2,312373,61
14966,Hail Mary,9458,2,312373,61
14967,Hail Mary,9465,2,312373,61
14968,Hail Mary,9505,2,312373,61
14969,Hail Mary,9507,2,312373,61
14970,Hail Mary,9519,2,312373,61
14971,Hail Mary,9643,2,312373,61
14972,Hail Mary,9669,2,312373,61
14973,Hail Mary,9689,2,312373,61
14974,Hail Mary,9692,2,312373,61
14975,Hail Mary,9806,2,312373,61
14977,Hail Mary,10372,2,312373,61
14979,Hail Mary,10544,2,312373,61
14980,Hail Mary,10928,2,312373,61
14981,Hail Mary,11131,2,312373,61
14982,Hail Mary,11327,2,312373,61
14983,Hail Mary,11333,2,312373,61
14984,Hail Mary,11339,2,312373,61
14985,Hail Mary,11387,2,312373,61
14986,Hail Mary,11404,2,312373,61
14987,Hail Mary,12845,2,312373,61
14988,Hail Mary,12897,2,312373,61
14989,Hail Mary,12903,2,312373,61
14991,Hail Mary,14029,2,312373,61
14993,Hail Mary,15128,2,312373,61
14994,Hail Mary,16344,2,312373,61
14995,Hail Mary,16536,2,312373,61
14996,Hail Mary,16537,2,312373,61
14997,Hail Mary,16624,2,312373,61
14998,Hail Mary,16641,2,312373,61
14999,Hail Mary,16664,2,312373,61
15000,Hail Mary,16793,2,312373,61
15005,2 Of Amerikaz Most Wanted,741,2,246667,54
15007,2 Of Amerikaz Most Wanted,2850,2,246667,54
15009,2 Of Amerikaz Most Wanted,5530,2,246667,54
15010,2 Of Amerikaz Most Wanted,5535,2,246667,54
15011,2 Of Amerikaz Most Wanted,5630,2,246667,54
15012,2 Of Amerikaz Most Wanted,5633,2,246667,54
15015,2 Of Amerikaz Most Wanted,6183,2,246667,54
15016,2 Of Amerikaz Most Wanted,6234,2,246667,54
15017,2 Of Amerikaz Most Wanted,6555,2,246667,54
15018,2 Of Amerikaz Most Wanted,6830,2,246667,54
15019,2 Of Amerikaz Most Wanted,6872,2,246667,54
15020,2 Of Amerikaz Most Wanted,8442,2,246667,54
15021,2 Of Amerikaz Most Wanted,8676,2,246667,54
15022,2 Of Amerikaz Most Wanted,8778,2,246667,54
15023,2 Of Amerikaz Most Wanted,9048,2,246667,54
15024,2 Of Amerikaz Most Wanted,9072,2,246667,54
15025,2 Of Amerikaz Most Wanted,9120,2,246667,54
15026,2 Of Amerikaz Most Wanted,9175,2,246667,54
15028,2 Of Amerikaz Most Wanted,9283,2,246667,54
15029,2 Of Amerikaz Most Wanted,9458,2,246667,54
15030,2 Of Amerikaz Most Wanted,9465,2,246667,54
15031,2 Of Amerikaz Most Wanted,9505,2,246667,54
15032,2 Of Amerikaz Most Wanted,9507,2,246667,54
15033,2 Of Amerikaz Most Wanted,9519,2,246667,54
15034,2 Of Amerikaz Most Wanted,9643,2,246667,54
15035,2 Of Amerikaz Most Wanted,9669,2,246667,54
15036,2 Of Amerikaz Most Wanted,9689,2,246667,54
15037,2 Of Amerikaz Most Wanted,9692,2,246667,54
15038,2 Of Amerikaz Most Wanted,9806,2,246667,54
15040,2 Of Amerikaz Most Wanted,10372,2,246667,54
15042,2 Of Amerikaz Most Wanted,10544,2,246667,54
15043,2 Of Amerikaz Most Wanted,10928,2,246667,54
15044,2 Of Amerikaz Most Wanted,11131,2,246667,54
15045,2 Of Amerikaz Most Wanted,11327,2,246667,54
15046,2 Of Amerikaz Most Wanted,11333,2,246667,54
15047,2 Of Amerikaz Most Wanted,11339,2,246667,54
15048,2 Of Amerikaz Most Wanted,11387,2,246667,54
15049,2 Of Amerikaz Most Wanted,11404,2,246667,54
15050,2 Of Amerikaz Most Wanted,12845,2,246667,54
15051,2 Of Amerikaz Most Wanted,12897,2,246667,54
15052,2 Of Amerikaz Most Wanted,12903,2,246667,54
15054,2 Of Amerikaz Most Wanted,14029,2,246667,54
15056,2 Of Amerikaz Most Wanted,15128,2,246667,54
15057,2 Of Amerikaz Most Wanted,16344,2,246667,54
15058,2 Of Amerikaz Most Wanted,16536,2,246667,54
15059,2 Of Amerikaz Most Wanted,16537,2,246667,54
15060,2 Of Amerikaz Most Wanted,16624,2,246667,54
15061,2 Of Amerikaz Most Wanted,16641,2,246667,54
15062,2 Of Amerikaz Most Wanted,16664,2,246667,54
15063,2 Of Amerikaz Most Wanted,16793,2,246667,54
15067,The World Is Yours,6271,2,290573,58
15068,"The Gangsta, The Killa And The Dope Dealer",6140,2,251067,53
15069,"The Gangsta, The Killa And The Dope Dealer",6875,2,251067,53
15075,Hoo-Bangin' (WSCG Style),6140,2,238200,46
15076,Hoo-Bangin' (WSCG Style),6875,2,238200,46
15088,Ghetto Bird - Remastered,5536,2,231000,52
15091,The Nigga Ya Love To Hate,7090,2,193200,51
15095,King Of The Hill,6140,2,257493,42
15096,King Of The Hill,6875,2,257493,42
15099,I Get Around,7093,2,259000,69
15102,"Get Your Grind On (feat. Big Pun, Fat Joe & Freeway)",7094,2,324707,41
15106,2 Of Amerikaz Most Wanted - (Explicit),6570,2,246147,1
15107,2 Of Amerikaz Most Wanted - (Explicit),7143,2,246147,1
15162,Big Poppa - 2007 Remaster,741,2,249867,63
15164,Big Poppa - 2007 Remaster,2850,2,249867,63
15166,Big Poppa - 2007 Remaster,5530,2,249867,63
15167,Big Poppa - 2007 Remaster,5535,2,249867,63
15168,Big Poppa - 2007 Remaster,5630,2,249867,63
15169,Big Poppa - 2007 Remaster,5633,2,249867,63
15172,Big Poppa - 2007 Remaster,6183,2,249867,63
15173,Big Poppa - 2007 Remaster,6234,2,249867,63
15174,Big Poppa - 2007 Remaster,6555,2,249867,63
15175,Big Poppa - 2007 Remaster,6830,2,249867,63
15176,Big Poppa - 2007 Remaster,6872,2,249867,63
15177,Big Poppa - 2007 Remaster,8442,2,249867,63
15178,Big Poppa - 2007 Remaster,8676,2,249867,63
15179,Big Poppa - 2007 Remaster,8778,2,249867,63
15180,Big Poppa - 2007 Remaster,9048,2,249867,63
15181,Big Poppa - 2007 Remaster,9072,2,249867,63
15182,Big Poppa - 2007 Remaster,9120,2,249867,63
15183,Big Poppa - 2007 Remaster,9175,2,249867,63
15185,Big Poppa - 2007 Remaster,9283,2,249867,63
15186,Big Poppa - 2007 Remaster,9458,2,249867,63
15187,Big Poppa - 2007 Remaster,9465,2,249867,63
15188,Big Poppa - 2007 Remaster,9505,2,249867,63
15189,Big Poppa - 2007 Remaster,9507,2,249867,63
15190,Big Poppa - 2007 Remaster,9519,2,249867,63
15191,Big Poppa - 2007 Remaster,9643,2,249867,63
15192,Big Poppa - 2007 Remaster,9669,2,249867,63
15193,Big Poppa - 2007 Remaster,9689,2,249867,63
15194,Big Poppa - 2007 Remaster,9692,2,249867,63
15195,Big Poppa - 2007 Remaster,9806,2,249867,63
15197,Big Poppa - 2007 Remaster,10372,2,249867,63
15199,Big Poppa - 2007 Remaster,10544,2,249867,63
15200,Big Poppa - 2007 Remaster,10928,2,249867,63
15201,Big Poppa - 2007 Remaster,11131,2,249867,63
15202,Big Poppa - 2007 Remaster,11327,2,249867,63
15203,Big Poppa - 2007 Remaster,11333,2,249867,63
15204,Big Poppa - 2007 Remaster,11339,2,249867,63
15205,Big Poppa - 2007 Remaster,11387,2,249867,63
15206,Big Poppa - 2007 Remaster,11404,2,249867,63
15207,Big Poppa - 2007 Remaster,12845,2,249867,63
15208,Big Poppa - 2007 Remaster,12897,2,249867,63
15209,Big Poppa - 2007 Remaster,12903,2,249867,63
15211,Big Poppa - 2007 Remaster,14029,2,249867,63
15213,Big Poppa - 2007 Remaster,15128,2,249867,63
15214,Big Poppa - 2007 Remaster,16344,2,249867,63
15215,Big Poppa - 2007 Remaster,16536,2,249867,63
15216,Big Poppa - 2007 Remaster,16537,2,249867,63
15217,Big Poppa - 2007 Remaster,16624,2,249867,63
15218,Big Poppa - 2007 Remaster,16641,2,249867,63
15219,Big Poppa - 2007 Remaster,16664,2,249867,63
15220,Big Poppa - 2007 Remaster,16793,2,249867,63
15225,Street Dreams,6836,2,279933,55
15232,I Ain't Mad At Cha,6878,2,293227,0
15233,I Ain't Mad At Cha,6894,2,293227,0
15242,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2005 Remaster,7139,2,253133,49
15244,2 Of Amerikaz Most Wanted,6878,2,246667,1
15245,2 Of Amerikaz Most Wanted,6894,2,246667,1
15246,Ten Crack Commandments,6575,2,204067,1
15248,Ha,5619,2,292333,47
15249,Hail Mary,6878,2,312373,1
15250,Hail Mary,6894,2,312373,1
15256,Changes,6570,2,268960,72
15257,Changes,7143,2,268960,72
15259,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,741,2,274440,63
15261,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,2850,2,274440,63
15263,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,5530,2,274440,63
15264,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,5535,2,274440,63
15265,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,5630,2,274440,63
15266,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,5633,2,274440,63
15269,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,6183,2,274440,63
15270,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,6234,2,274440,63
15271,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,6555,2,274440,63
15272,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,6830,2,274440,63
15273,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,6872,2,274440,63
15274,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,8442,2,274440,63
15275,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,8676,2,274440,63
15276,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,8778,2,274440,63
15277,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,9048,2,274440,63
15278,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,9072,2,274440,63
15279,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,9120,2,274440,63
15280,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,9175,2,274440,63
15282,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,9283,2,274440,63
15283,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,9458,2,274440,63
15284,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,9465,2,274440,63
15285,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,9505,2,274440,63
15286,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,9507,2,274440,63
15287,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,9519,2,274440,63
15288,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,9643,2,274440,63
15289,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,9669,2,274440,63
15290,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,9689,2,274440,63
15291,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,9692,2,274440,63
15292,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,9806,2,274440,63
15294,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,10372,2,274440,63
15296,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,10544,2,274440,63
15297,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,10928,2,274440,63
15298,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,11131,2,274440,63
15299,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,11327,2,274440,63
15300,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,11333,2,274440,63
15301,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,11339,2,274440,63
15302,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,11387,2,274440,63
15303,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,11404,2,274440,63
15304,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,12845,2,274440,63
15305,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,12897,2,274440,63
15306,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,12903,2,274440,63
15308,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,14029,2,274440,63
15310,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,15128,2,274440,63
15311,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,16344,2,274440,63
15312,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,16536,2,274440,63
15313,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,16537,2,274440,63
15314,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,16624,2,274440,63
15315,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,16641,2,274440,63
15316,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,16664,2,274440,63
15317,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,16793,2,274440,63
15320,Life Goes On,4864,2,301600,60
15325,Notorious B.I.G. (feat. Lil' Kim & Puff Daddy) - 2005 Remaster,6664,2,191600,56
15327,Me Against The World - Album Version (Edited),7146,2,278347,0
15329,Hello,741,2,231467,55
15331,Hello,2850,2,231467,55
15333,Hello,5530,2,231467,55
15334,Hello,5535,2,231467,55
15335,Hello,5630,2,231467,55
15336,Hello,5633,2,231467,55
15339,Hello,6183,2,231467,55
15340,Hello,6234,2,231467,55
15341,Hello,6555,2,231467,55
15342,Hello,6830,2,231467,55
15343,Hello,6872,2,231467,55
15344,Hello,8442,2,231467,55
15345,Hello,8676,2,231467,55
15346,Hello,8778,2,231467,55
15347,Hello,9048,2,231467,55
15348,Hello,9072,2,231467,55
15349,Hello,9120,2,231467,55
15350,Hello,9175,2,231467,55
15352,Hello,9283,2,231467,55
15353,Hello,9458,2,231467,55
15354,Hello,9465,2,231467,55
15355,Hello,9505,2,231467,55
15356,Hello,9507,2,231467,55
15357,Hello,9519,2,231467,55
15358,Hello,9643,2,231467,55
15359,Hello,9669,2,231467,55
15360,Hello,9689,2,231467,55
15361,Hello,9692,2,231467,55
15362,Hello,9806,2,231467,55
15364,Hello,10372,2,231467,55
15366,Hello,10544,2,231467,55
15367,Hello,10928,2,231467,55
15368,Hello,11131,2,231467,55
15369,Hello,11327,2,231467,55
15370,Hello,11333,2,231467,55
15371,Hello,11339,2,231467,55
15372,Hello,11387,2,231467,55
15373,Hello,11404,2,231467,55
15374,Hello,12845,2,231467,55
15375,Hello,12897,2,231467,55
15376,Hello,12903,2,231467,55
15378,Hello,14029,2,231467,55
15380,Hello,15128,2,231467,55
15381,Hello,16344,2,231467,55
15382,Hello,16536,2,231467,55
15383,Hello,16537,2,231467,55
15384,Hello,16624,2,231467,55
15385,Hello,16641,2,231467,55
15386,Hello,16664,2,231467,55
15387,Hello,16793,2,231467,55
15391,"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",7139,2,302013,59
15394,Hypnotize - 2007 Remaster,741,2,230000,68
15396,Hypnotize - 2007 Remaster,2850,2,230000,68
15398,Hypnotize - 2007 Remaster,5530,2,230000,68
15399,Hypnotize - 2007 Remaster,5535,2,230000,68
15400,Hypnotize - 2007 Remaster,5630,2,230000,68
15401,Hypnotize - 2007 Remaster,5633,2,230000,68
15404,Hypnotize - 2007 Remaster,6183,2,230000,68
15405,Hypnotize - 2007 Remaster,6234,2,230000,68
15406,Hypnotize - 2007 Remaster,6555,2,230000,68
15407,Hypnotize - 2007 Remaster,6830,2,230000,68
15408,Hypnotize - 2007 Remaster,6872,2,230000,68
15409,Hypnotize - 2007 Remaster,8442,2,230000,68
15410,Hypnotize - 2007 Remaster,8676,2,230000,68
15411,Hypnotize - 2007 Remaster,8778,2,230000,68
15412,Hypnotize - 2007 Remaster,9048,2,230000,68
15413,Hypnotize - 2007 Remaster,9072,2,230000,68
15414,Hypnotize - 2007 Remaster,9120,2,230000,68
15415,Hypnotize - 2007 Remaster,9175,2,230000,68
15417,Hypnotize - 2007 Remaster,9283,2,230000,68
15418,Hypnotize - 2007 Remaster,9458,2,230000,68
15419,Hypnotize - 2007 Remaster,9465,2,230000,68
15420,Hypnotize - 2007 Remaster,9505,2,230000,68
15421,Hypnotize - 2007 Remaster,9507,2,230000,68
15422,Hypnotize - 2007 Remaster,9519,2,230000,68
15423,Hypnotize - 2007 Remaster,9643,2,230000,68
15424,Hypnotize - 2007 Remaster,9669,2,230000,68
15425,Hypnotize - 2007 Remaster,9689,2,230000,68
15426,Hypnotize - 2007 Remaster,9692,2,230000,68
15427,Hypnotize - 2007 Remaster,9806,2,230000,68
15429,Hypnotize - 2007 Remaster,10372,2,230000,68
15431,Hypnotize - 2007 Remaster,10544,2,230000,68
15432,Hypnotize - 2007 Remaster,10928,2,230000,68
15433,Hypnotize - 2007 Remaster,11131,2,230000,68
15434,Hypnotize - 2007 Remaster,11327,2,230000,68
15435,Hypnotize - 2007 Remaster,11333,2,230000,68
15436,Hypnotize - 2007 Remaster,11339,2,230000,68
15437,Hypnotize - 2007 Remaster,11387,2,230000,68
15438,Hypnotize - 2007 Remaster,11404,2,230000,68
15439,Hypnotize - 2007 Remaster,12845,2,230000,68
15440,Hypnotize - 2007 Remaster,12897,2,230000,68
15441,Hypnotize - 2007 Remaster,12903,2,230000,68
15443,Hypnotize - 2007 Remaster,14029,2,230000,68
15445,Hypnotize - 2007 Remaster,15128,2,230000,68
15446,Hypnotize - 2007 Remaster,16344,2,230000,68
15447,Hypnotize - 2007 Remaster,16536,2,230000,68
15448,Hypnotize - 2007 Remaster,16537,2,230000,68
15449,Hypnotize - 2007 Remaster,16624,2,230000,68
15450,Hypnotize - 2007 Remaster,16641,2,230000,68
15451,Hypnotize - 2007 Remaster,16664,2,230000,68
15452,Hypnotize - 2007 Remaster,16793,2,230000,68
15461,Back That Azz Up,5619,2,265600,65
15462,Going Back To Cali,6575,2,307427,1
15463,California Love - Original Version (Explicit),6878,2,284907,4
15464,California Love - Original Version (Explicit),6894,2,284907,4
15467,You Can Do It,741,2,259333,52
15469,You Can Do It,2850,2,259333,52
15471,You Can Do It,5530,2,259333,52
15472,You Can Do It,5535,2,259333,52
15473,You Can Do It,5630,2,259333,52
15474,You Can Do It,5633,2,259333,52
15477,You Can Do It,6183,2,259333,52
15478,You Can Do It,6234,2,259333,52
15479,You Can Do It,6555,2,259333,52
15480,You Can Do It,6830,2,259333,52
15481,You Can Do It,6872,2,259333,52
15482,You Can Do It,8442,2,259333,52
15483,You Can Do It,8676,2,259333,52
15484,You Can Do It,8778,2,259333,52
15485,You Can Do It,9048,2,259333,52
15486,You Can Do It,9072,2,259333,52
15487,You Can Do It,9120,2,259333,52
15488,You Can Do It,9175,2,259333,52
15490,You Can Do It,9283,2,259333,52
15491,You Can Do It,9458,2,259333,52
15492,You Can Do It,9465,2,259333,52
15493,You Can Do It,9505,2,259333,52
15494,You Can Do It,9507,2,259333,52
15495,You Can Do It,9519,2,259333,52
15496,You Can Do It,9643,2,259333,52
15497,You Can Do It,9669,2,259333,52
15498,You Can Do It,9689,2,259333,52
15499,You Can Do It,9692,2,259333,52
15500,You Can Do It,9806,2,259333,52
15502,You Can Do It,10372,2,259333,52
15504,You Can Do It,10544,2,259333,52
15505,You Can Do It,10928,2,259333,52
15506,You Can Do It,11131,2,259333,52
15507,You Can Do It,11327,2,259333,52
15508,You Can Do It,11333,2,259333,52
15509,You Can Do It,11339,2,259333,52
15510,You Can Do It,11387,2,259333,52
15511,You Can Do It,11404,2,259333,52
15512,You Can Do It,12845,2,259333,52
15513,You Can Do It,12897,2,259333,52
15514,You Can Do It,12903,2,259333,52
15516,You Can Do It,14029,2,259333,52
15518,You Can Do It,15128,2,259333,52
15519,You Can Do It,16344,2,259333,52
15520,You Can Do It,16536,2,259333,52
15521,You Can Do It,16537,2,259333,52
